family_root,product_handle,sku,title,vendor,finish_name,was_tagged_primary,family_size,family_finishes_json_truncated
TPK:TK278,sanctuary-ii-modern-metro-tab-pull-12-cc-tk278tb-tuscan-bronze,TPK-TK278TB,Sanctuary II Modern Metro Tab Pull 12'' cc TK278TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,5,"[{""name"":""Aluminum"",""handle"":""sanctuary-ii-modern-metro-tab-pull-12-cc-tk278alu-aluminum""},{""name"":""Brushed Satin Nickel"",""handle"":""sanctuary-ii-modern-metro-tab-pull-12-cc-tk278bsn-brushed-satin-n..."
TPK:TK286,chareau-emerald-knob-1-1-8-tk286bsn-brushed-satin-nickel,TPK-TK286BSN,Chareau Emerald Knob 1 1/8'' TK286BSN Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk286ag-chareau-emerald-knob-1-1""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-knob-1-1-8-tk286bsn-brushed-satin-nickel""},{""name"":""Honey Bronze""..."
TPK:TK286,chareau-emerald-knob-1-1-8-tk286pc-polished-chrome,TPK-TK286PC,Chareau Emerald Knob 1 1/8'' TK286PC Polished Chrome,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk286ag-chareau-emerald-knob-1-1""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-knob-1-1-8-tk286bsn-brushed-satin-nickel""},{""name"":""Honey Bronze""..."
TPK:TK286,chareau-emerald-knob-1-1-8-tk286pn-polished-nickel,TPK-TK286PN,Chareau Emerald Knob 1 1/8'' TK286PN Polished Nickel,Top Knobs,Polished Nickel,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk286ag-chareau-emerald-knob-1-1""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-knob-1-1-8-tk286bsn-brushed-satin-nickel""},{""name"":""Honey Bronze""..."
TPK:TK286,chareau-emerald-knob-1-1-8-tk286tb-tuscan-bronze,TPK-TK286TB,Chareau Emerald Knob 1 1/8'' TK286TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk286ag-chareau-emerald-knob-1-1""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-knob-1-1-8-tk286bsn-brushed-satin-nickel""},{""name"":""Honey Bronze""..."
TPK:TK286,top-knobs-tk286ag-chareau-emerald-knob-1-1,TPK-TK286AG,Chareau Emerald Knob 1 1/8 Inch Ash Gray TK286AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk286ag-chareau-emerald-knob-1-1""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-knob-1-1-8-tk286bsn-brushed-satin-nickel""},{""name"":""Honey Bronze""..."
TPK:TK286,top-knobs-tk286hb-chareau-emerald-knob-1-1,TPK-TK286HB,Chareau Emerald Knob 1 1/8 Inch Honey Bronze TK286HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk286ag-chareau-emerald-knob-1-1""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-knob-1-1-8-tk286bsn-brushed-satin-nickel""},{""name"":""Honey Bronze""..."
TPK:TK287,chareau-emerald-pull-3-3-4-cc-tk287bsn-brushed-satin-nickel,TPK-TK287BSN,Chareau Emerald Pull 3 3/4'' cc TK287BSN Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk287ag-chareau-emerald-pull-3-3""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-3-3-4-cc-tk287bsn-brushed-satin-nickel""},{""name"":""Honey Bron..."
TPK:TK287,chareau-emerald-pull-3-3-4-cc-tk287pc-polished-chrome,TPK-TK287PC,Chareau Emerald Pull 3 3/4'' cc TK287PC Polished Chrome,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk287ag-chareau-emerald-pull-3-3""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-3-3-4-cc-tk287bsn-brushed-satin-nickel""},{""name"":""Honey Bron..."
TPK:TK287,chareau-emerald-pull-3-3-4-cc-tk287pn-polished-nickel,TPK-TK287PN,Chareau Emerald Pull 3 3/4'' cc TK287PN Polished Nickel,Top Knobs,Polished Nickel,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk287ag-chareau-emerald-pull-3-3""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-3-3-4-cc-tk287bsn-brushed-satin-nickel""},{""name"":""Honey Bron..."
TPK:TK287,chareau-emerald-pull-3-3-4-cc-tk287tb-tuscan-bronze,TPK-TK287TB,Chareau Emerald Pull 3 3/4'' cc TK287TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk287ag-chareau-emerald-pull-3-3""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-3-3-4-cc-tk287bsn-brushed-satin-nickel""},{""name"":""Honey Bron..."
TPK:TK287,top-knobs-tk287ag-chareau-emerald-pull-3-3,TPK-TK287AG,Chareau Emerald Pull 3 3/4 Inch (c-c) Ash Gray TK287AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk287ag-chareau-emerald-pull-3-3""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-3-3-4-cc-tk287bsn-brushed-satin-nickel""},{""name"":""Honey Bron..."
TPK:TK287,top-knobs-tk287hb-chareau-emerald-pull-3-3,TPK-TK287HB,Chareau Emerald Pull 3 3/4 Inch (c-c) Honey Bronze TK287HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk287ag-chareau-emerald-pull-3-3""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-3-3-4-cc-tk287bsn-brushed-satin-nickel""},{""name"":""Honey Bron..."
TPK:TK288,chareau-emerald-pull-5-cc-tk288bsn-brushed-satin-nickel,TPK-TK288BSN,Chareau Emerald Pull 5'' cc TK288BSN Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk288ag-chareau-emerald-pull-5-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-5-cc-tk288bsn-brushed-satin-nickel""},{""name""..."
TPK:TK288,chareau-emerald-pull-5-cc-tk288pc-polished-chrome,TPK-TK288PC,Chareau Emerald Pull 5'' cc TK288PC Polished Chrome,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk288ag-chareau-emerald-pull-5-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-5-cc-tk288bsn-brushed-satin-nickel""},{""name""..."
TPK:TK288,chareau-emerald-pull-5-cc-tk288pn-polished-nickel,TPK-TK288PN,Chareau Emerald Pull 5'' cc TK288PN Polished Nickel,Top Knobs,Polished Nickel,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk288ag-chareau-emerald-pull-5-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-5-cc-tk288bsn-brushed-satin-nickel""},{""name""..."
TPK:TK288,chareau-emerald-pull-5-cc-tk288tb-tuscan-bronze,TPK-TK288TB,Chareau Emerald Pull 5'' cc TK288TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk288ag-chareau-emerald-pull-5-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-5-cc-tk288bsn-brushed-satin-nickel""},{""name""..."
TPK:TK288,top-knobs-tk288ag-chareau-emerald-pull-5-inch-c-c-ash-gray,TPK-TK288AG,Chareau Emerald Pull 5 Inch (c-c) Ash Gray TK288AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk288ag-chareau-emerald-pull-5-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-5-cc-tk288bsn-brushed-satin-nickel""},{""name""..."
TPK:TK288,top-knobs-tk288hb-chareau-emerald-pull-5-inch-c-c-honey-bronze,TPK-TK288HB,Chareau Emerald Pull 5 Inch (c-c) Honey Bronze TK288HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk288ag-chareau-emerald-pull-5-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-5-cc-tk288bsn-brushed-satin-nickel""},{""name""..."
TPK:TK289,chareau-emerald-pull-7-cc-tk289bsn-brushed-satin-nickel,TPK-TK289BSN,Chareau Emerald Pull 7'' cc TK289BSN Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk289ag-chareau-emerald-pull-7-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-7-cc-tk289bsn-brushed-satin-nickel""},{""name""..."
TPK:TK289,chareau-emerald-pull-7-cc-tk289pc-polished-chrome,TPK-TK289PC,Chareau Emerald Pull 7'' cc TK289PC Polished Chrome,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk289ag-chareau-emerald-pull-7-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-7-cc-tk289bsn-brushed-satin-nickel""},{""name""..."
TPK:TK289,chareau-emerald-pull-7-cc-tk289pn-polished-nickel,TPK-TK289PN,Chareau Emerald Pull 7'' cc TK289PN Polished Nickel,Top Knobs,Polished Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk289ag-chareau-emerald-pull-7-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-7-cc-tk289bsn-brushed-satin-nickel""},{""name""..."
TPK:TK289,chareau-emerald-pull-7-cc-tk289tb-tuscan-bronze,TPK-TK289TB,Chareau Emerald Pull 7'' cc TK289TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk289ag-chareau-emerald-pull-7-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-7-cc-tk289bsn-brushed-satin-nickel""},{""name""..."
TPK:TK289,top-knobs-tk289ag-chareau-emerald-pull-7-inch-c-c-ash-gray,TPK-TK289AG,Chareau Emerald Pull 7 Inch (c-c) Ash Gray TK289AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk289ag-chareau-emerald-pull-7-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-7-cc-tk289bsn-brushed-satin-nickel""},{""name""..."
TPK:TK289,top-knobs-tk289hb-chareau-emerald-pull-7-inch-c-c-honey-bronze,TPK-TK289HB,Chareau Emerald Pull 7 Inch (c-c) Honey Bronze TK289HB,Top Knobs,Honey Bronze,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk289ag-chareau-emerald-pull-7-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-7-cc-tk289bsn-brushed-satin-nickel""},{""name""..."
TPK:TK290,chareau-emerald-pull-9-cc-tk290bsn-brushed-satin-nickel,TPK-TK290BSN,Chareau Emerald Pull 9'' cc TK290BSN Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk290ag-chareau-emerald-pull-9-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-9-cc-tk290bsn-brushed-satin-nickel""},{""name""..."
TPK:TK290,chareau-emerald-pull-9-cc-tk290pc-polished-chrome,TPK-TK290PC,Chareau Emerald Pull 9'' cc TK290PC Polished Chrome,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk290ag-chareau-emerald-pull-9-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-9-cc-tk290bsn-brushed-satin-nickel""},{""name""..."
TPK:TK290,chareau-emerald-pull-9-cc-tk290pn-polished-nickel,TPK-TK290PN,Chareau Emerald Pull 9'' cc TK290PN Polished Nickel,Top Knobs,Polished Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk290ag-chareau-emerald-pull-9-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-9-cc-tk290bsn-brushed-satin-nickel""},{""name""..."
TPK:TK290,chareau-emerald-pull-9-cc-tk290tb-tuscan-bronze,TPK-TK290TB,Chareau Emerald Pull 9'' cc TK290TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk290ag-chareau-emerald-pull-9-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-9-cc-tk290bsn-brushed-satin-nickel""},{""name""..."
TPK:TK290,top-knobs-tk290ag-chareau-emerald-pull-9-inch-c-c-ash-gray,TPK-TK290AG,Chareau Emerald Pull 9 Inch (c-c) Ash Gray TK290AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk290ag-chareau-emerald-pull-9-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-9-cc-tk290bsn-brushed-satin-nickel""},{""name""..."
TPK:TK290,top-knobs-tk290hb-chareau-emerald-pull-9-inch-c-c-honey-bronze,TPK-TK290HB,Chareau Emerald Pull 9 Inch (c-c) Honey Bronze TK290HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk290ag-chareau-emerald-pull-9-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-9-cc-tk290bsn-brushed-satin-nickel""},{""name""..."
TPK:TK291,chareau-emerald-pull-12-cc-tk291bsn-brushed-satin-nickel,TPK-TK291BSN,Chareau Emerald Pull 12'' cc TK291BSN Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk291ag-chareau-emerald-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-12-cc-tk291bsn-brushed-satin-nickel""},{""nam..."
TPK:TK291,chareau-emerald-pull-12-cc-tk291pc-polished-chrome,TPK-TK291PC,Chareau Emerald Pull 12'' cc TK291PC Polished Chrome,Top Knobs,Polished Chrome,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk291ag-chareau-emerald-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-12-cc-tk291bsn-brushed-satin-nickel""},{""nam..."
TPK:TK291,chareau-emerald-pull-12-cc-tk291pn-polished-nickel,TPK-TK291PN,Chareau Emerald Pull 12'' cc TK291PN Polished Nickel,Top Knobs,Polished Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk291ag-chareau-emerald-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-12-cc-tk291bsn-brushed-satin-nickel""},{""nam..."
TPK:TK291,chareau-emerald-pull-12-cc-tk291tb-tuscan-bronze,TPK-TK291TB,Chareau Emerald Pull 12'' cc TK291TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk291ag-chareau-emerald-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-12-cc-tk291bsn-brushed-satin-nickel""},{""nam..."
TPK:TK291,top-knobs-tk291ag-chareau-emerald-pull-12-inch-c-c-ash-gray,TPK-TK291AG,Chareau Emerald Pull 12 Inch (c-c) Ash Gray TK291AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk291ag-chareau-emerald-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-12-cc-tk291bsn-brushed-satin-nickel""},{""nam..."
TPK:TK291,top-knobs-tk291hb-chareau-emerald-pull-12-inch-c-c-honey-bronze,TPK-TK291HB,Chareau Emerald Pull 12 Inch (c-c) Honey Bronze TK291HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk291ag-chareau-emerald-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-pull-12-cc-tk291bsn-brushed-satin-nickel""},{""nam..."
TPK:TK292,chareau-emerald-appliance-pull-12-cc-tk292bsn-brushed-satin-nickel,TPK-TK292BSN,Chareau Emerald Appliance Pull 12'' cc TK292BSN Brushed Satin Nickel,Top Knobs,Brushed Satin Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk292ag-chareau-emerald-appliance-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-appliance-pull-12-cc-tk292bsn-brushed-..."
TPK:TK292,chareau-emerald-appliance-pull-12-cc-tk292pc-polished-chrome,TPK-TK292PC,Chareau Emerald Appliance Pull 12'' cc TK292PC Polished Chrome,Top Knobs,Polished Chrome,yes,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk292ag-chareau-emerald-appliance-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-appliance-pull-12-cc-tk292bsn-brushed-..."
TPK:TK292,chareau-emerald-appliance-pull-12-cc-tk292pn-polished-nickel,TPK-TK292PN,Chareau Emerald Appliance Pull 12'' cc TK292PN Polished Nickel,Top Knobs,Polished Nickel,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk292ag-chareau-emerald-appliance-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-appliance-pull-12-cc-tk292bsn-brushed-..."
TPK:TK292,chareau-emerald-appliance-pull-12-cc-tk292tb-tuscan-bronze,TPK-TK292TB,Chareau Emerald Appliance Pull 12'' cc TK292TB Tuscan Bronze,Top Knobs,Tuscan Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk292ag-chareau-emerald-appliance-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-appliance-pull-12-cc-tk292bsn-brushed-..."
TPK:TK292,top-knobs-tk292ag-chareau-emerald-appliance-pull-12-inch-c-c-ash-gray,TPK-TK292AG,Chareau Emerald Appliance Pull 12 Inch (c-c) Ash Gray TK292AG,Top Knobs,Ash Gray,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk292ag-chareau-emerald-appliance-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-appliance-pull-12-cc-tk292bsn-brushed-..."
TPK:TK292,top-knobs-tk292hb-chareau-emerald-appliance-pull-12-inch-c-c-honey-bronze,TPK-TK292HB,Chareau Emerald Appliance Pull 12 Inch (c-c) Honey Bronze TK292HB,Top Knobs,Honey Bronze,no,6,"[{""name"":""Ash Gray"",""handle"":""top-knobs-tk292ag-chareau-emerald-appliance-pull-12-inch-c-c-ash-gray""},{""name"":""Brushed Satin Nickel"",""handle"":""chareau-emerald-appliance-pull-12-cc-tk292bsn-brushed-..."
TPK:TK295,cobblestone-round-knob-small-1-1-8-tk295ba-brass-antique,TPK-TK295BA,Cobblestone Round Knob Small 1 1/8'' TK295BA Brass Antique,Top Knobs,Brass Antique,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295cb-coal-black""},{""name"":""Polishe..."
TPK:TK295,cobblestone-round-knob-small-1-1-8-tk295br-brass,TPK-TK295BR,Cobblestone Round Knob Small 1 1/8'' TK295BR Brass,Top Knobs,,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295cb-coal-black""},{""name"":""Polishe..."
TPK:TK295,cobblestone-round-knob-small-1-1-8-tk295cb-coal-black,TPK-TK295CB,Cobblestone Round Knob Small 1 1/8'' TK295CB Coal Black,Top Knobs,Coal Black,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295cb-coal-black""},{""name"":""Polishe..."
TPK:TK295,cobblestone-round-knob-small-1-1-8-tk295pn-polished-nickel,TPK-TK295PN,Cobblestone Round Knob Small 1 1/8'' TK295PN Polished Nickel,Top Knobs,Polished Nickel,yes,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-small-1-1-8-tk295cb-coal-black""},{""name"":""Polishe..."
TPK:TK296,cobblestone-round-knob-medium-1-3-8-tk296ba-brass-antique,TPK-TK296BA,Cobblestone Round Knob Medium 1 3/8'' TK296BA Brass Antique,Top Knobs,Brass Antique,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296cb-coal-black""},{""name"":""Polis..."
TPK:TK296,cobblestone-round-knob-medium-1-3-8-tk296br-brass,TPK-TK296BR,Cobblestone Round Knob Medium 1 3/8'' TK296BR Brass,Top Knobs,,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296cb-coal-black""},{""name"":""Polis..."
TPK:TK296,cobblestone-round-knob-medium-1-3-8-tk296cb-coal-black,TPK-TK296CB,Cobblestone Round Knob Medium 1 3/8'' TK296CB Coal Black,Top Knobs,Coal Black,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296cb-coal-black""},{""name"":""Polis..."
TPK:TK296,cobblestone-round-knob-medium-1-3-8-tk296pn-polished-nickel,TPK-TK296PN,Cobblestone Round Knob Medium 1 3/8'' TK296PN Polished Nickel,Top Knobs,Polished Nickel,yes,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-medium-1-3-8-tk296cb-coal-black""},{""name"":""Polis..."
TPK:TK297,cobblestone-round-knob-large-1-15-16-tk297ba-brass-antique,TPK-TK297BA,Cobblestone Round Knob Large 1 15/16'' TK297BA Brass Antique,Top Knobs,Brass Antique,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297cb-coal-black""},{""name"":""Pol..."
TPK:TK297,cobblestone-round-knob-large-1-15-16-tk297br-brass,TPK-TK297BR,Cobblestone Round Knob Large 1 15/16'' TK297BR Brass,Top Knobs,,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297cb-coal-black""},{""name"":""Pol..."
TPK:TK297,cobblestone-round-knob-large-1-15-16-tk297cb-coal-black,TPK-TK297CB,Cobblestone Round Knob Large 1 15/16'' TK297CB Coal Black,Top Knobs,Coal Black,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297cb-coal-black""},{""name"":""Pol..."
TPK:TK297,cobblestone-round-knob-large-1-15-16-tk297pn-polished-nickel,TPK-TK297PN,Cobblestone Round Knob Large 1 15/16'' TK297PN Polished Nickel,Top Knobs,Polished Nickel,yes,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-round-knob-large-1-15-16-tk297cb-coal-black""},{""name"":""Pol..."
TPK:TK298,cobblestone-oval-knob-small-2-tk298ba-brass-antique,TPK-TK298BA,Cobblestone Oval Knob Small 2'' TK298BA Brass Antique,Top Knobs,Brass Antique,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-oval-knob-small-2-tk298ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-oval-knob-small-2-tk298cb-coal-black""},{""name"":""Polished Nickel"",..."
TPK:TK298,cobblestone-oval-knob-small-2-tk298br-brass,TPK-TK298BR,Cobblestone Oval Knob Small 2'' TK298BR Brass,Top Knobs,,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-oval-knob-small-2-tk298ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-oval-knob-small-2-tk298cb-coal-black""},{""name"":""Polished Nickel"",..."
TPK:TK298,cobblestone-oval-knob-small-2-tk298cb-coal-black,TPK-TK298CB,Cobblestone Oval Knob Small 2'' TK298CB Coal Black,Top Knobs,Coal Black,no,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-oval-knob-small-2-tk298ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-oval-knob-small-2-tk298cb-coal-black""},{""name"":""Polished Nickel"",..."
TPK:TK298,cobblestone-oval-knob-small-2-tk298pn-polished-nickel,TPK-TK298PN,Cobblestone Oval Knob Small 2'' TK298PN Polished Nickel,Top Knobs,Polished Nickel,yes,4,"[{""name"":""Brass Antique"",""handle"":""cobblestone-oval-knob-small-2-tk298ba-brass-antique""},{""name"":""Coal Black"",""handle"":""cobblestone-oval-knob-small-2-tk298cb-coal-black""},{""name"":""Polished Nickel"",..."
